node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__aig_and_221,1,0,0,0,1
__buf_split_175,1,0,1,0,0
__tpi_cp_0___buf_split_157,1,0,0,1,0
__tpi_cp_19___aig_and_193,1,0,0,1,0
__tpi_cp_20___buf_split_214,1,0,0,1,0
__tpi_cp_21___aig_and_194,1,0,0,1,0
__tpi_cp_22___aig_and_192,1,0,0,1,0
__tpi_cp_23___buf_split_159,1,0,0,1,0
__tpi_cp_29___buf_split_202,1,0,0,0,1
__tpi_cp_38___buf_split_7,1,0,0,0,1
__tpi_cp_39___buf_split_168,1,0,0,0,1
__tpi_cp_40_n_165,1,0,0,0,1
__tpi_cp_42___aig_not_246,1,0,0,1,0
__tpi_cp_43___aig_not_237,1,0,0,1,0
__tpi_cp_44___aig_not_228,1,0,0,1,0
__tpi_cp_45___aig_not_203,1,0,0,1,0
__tpi_cp_46___aig_not_195,1,0,0,1,0
__tpi_cp_47___buf_split_196,1,0,0,0,1
__tpi_not_test_en,1,0,1,0,0
