timestamp	variant_id	status	best_epoch	predictive_score	hard_macro_f1_tuned	hard_recall_at_top_10pct	hard_reduction_score	hard_count_top10_overlap	scoap_acc_at_005	hard_sa0_pr_auc	hard_sa1_pr_auc	lambda_hard	lambda_hard_count	lambda_hard_reduction	hard_loss	hard_head_type	hard_pos_weight_max	hard_negative_sample_ratio	hard_negative_mining	train_sample_strategy	feature_mode	edge_weight_mode	edge_keep_ratio	lambda_fc	run_dir	config_path	checkpoint	metrics_csv	metrics_png	elapsed_sec	error
2026-06-25T17:05:18	lh0p5__lhc0p1__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.5	0.1	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p5__lhc0p1__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p5__lhc0p1__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
2026-06-25T17:05:18	lh0p5__lhc0p12__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.5	0.12	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p5__lhc0p12__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p5__lhc0p12__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
2026-06-25T17:05:18	lh0p5__lhc0p08__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.5	0.08	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p5__lhc0p08__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p5__lhc0p08__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
2026-06-25T17:05:18	lh0p45__lhc0p1__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.45	0.1	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p45__lhc0p1__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p45__lhc0p1__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
2026-06-25T17:05:18	lh0p5__lhc0p15__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.5	0.15	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p5__lhc0p15__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p5__lhc0p15__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
2026-06-25T17:05:18	lh0p55__lhc0p1__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.55	0.1	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p55__lhc0p1__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p55__lhc0p1__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
2026-06-25T17:05:18	lh0p45__lhc0p12__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.45	0.12	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p45__lhc0p12__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p45__lhc0p12__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
2026-06-25T17:05:18	lh0p45__lhc0p08__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.45	0.08	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p45__lhc0p08__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p45__lhc0p08__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
2026-06-25T17:05:18	lh0p55__lhc0p12__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.55	0.12	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p55__lhc0p12__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p55__lhc0p12__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
2026-06-25T17:05:18	lh0p55__lhc0p08__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	dry_run										0.55	0.08	0.5	asl	residual_context	20	5	topk	hard_weighted	testability	fault_path	0.6	0.0	autoresearch/predictive-hardf1-round2-dryrun/runs/lh0p55__lhc0p08__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0	autoresearch/predictive-hardf1-round2-dryrun/configs/lh0p55__lhc0p08__lhr0p5__hlasl__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0.json					
