step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,q_typed_residual_context,typed_residual_correction,typed_residual_effective_alpha,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,N1762,control0,2.1264638900756836,6.737017512619496,5.980922126770019,0.8508293262124061,4.379061383202672,6.837017512619496,1.0,0.1,2.1264638900756836,0.7614136934280396,6.088927429914475,5.999999999999999,0.007614136934280396,0.3882475793361664,0.056486576795578,1.7549508810043335,-0.08839510381221771,-0.19526373594999313,-0.15945091843605042,-0.23107655346393585,0.056486576795578,3.5797065609693526,0.08845241367816925,0.21118535101413727,0.07659325748682022,66282.9140625,26567.21875,39715.6953125,69084.1328125,29101.765625,39982.3671875,-0.042261552065610886,-0.09540128707885742,-0.00671452097594738,-4.226155206561089,9.663141638040543,3.215400767624378,9.04971643537283,3.0588991168141364,5.767284819483757,5.393024753239006,6.837017512619496,6.837017512619496,6.837017512619496,greedy,6.837017512619496,0.0,hard_fault_cluster,,False
2,N4805,control1,1.5044968128204346,1.5987843272835018,2.178397810459137,0.3220260239392519,1.0392098127342762,1.6912960485603368,0.9544835854376899,0.09692332344763442,1.5044968128204346,0.6973793506622314,1.6980083979666232,1.9340155124664307,0.006973793506622314,0.3885370194911957,0.03842610865831375,1.8267241716384888,0.2795313596725464,-0.27525436133146286,-0.3751215636730194,-0.1753871589899063,0.03842610865831375,0.23276014536619183,0.07244902849197388,0.17896652221679688,0.06221003457903862,69092.03125,29113.689453125,39978.34375,69181.53125,29139.1796875,40042.3515625,-0.0012953736586496234,-0.0008755411836318672,-0.0016010621329769492,-0.12953736586496234,7.980708308517933,1.195292581319809,7.428854214027524,1.139359403848648,1.623467469215393,2.201030140668154,1.6912960485603368,8.528313561179832,8.528313561179832,greedy,1.6912960485603368,0.0,hard_fault_cluster,,False
3,N1911,control0,1.2718425989151,2.1255872556567192,1.899186313152313,0.36360781520605084,1.3816317161768676,2.1049395843153516,-0.2197933173244285,0.09394130628134759,1.2718425989151,0.6668683886528015,1.8320433914661405,1.972394275665283,0.006668683886528015,0.36335378885269165,0.03384799510240555,0.8636559844017029,-0.771740734577179,-0.17747478187084198,-0.1593485176563263,-0.19560104608535767,0.03384799510240555,0.08232259690761556,0.0734441876411438,0.15799251198768616,0.04545658081769943,69181.859375,29137.46875,40044.390625,68914.046875,28784.6484375,40129.40234375,0.0038711377419531345,0.012108818627893925,-0.0021229370031505823,0.38711377419531345,8.045135147869587,2.6096940970420834,7.519597860053182,2.5997534012794494,2.1801959574222565,2.3564883794635536,2.1049395843153516,10.633253145495184,10.633253145495184,greedy,2.1049395843153516,0.0,hard_fault_cluster,,False
4,N3980,control0,1.0820032358169556,1.4434257319569588,1.09752299785614,0.36999193161725996,0.9382267257720233,1.4438478107882178,0.0046356290841016706,0.09105103613800342,1.0820032358169556,0.6649237275123596,1.5627754181623459,1.1599213182926178,0.006649237275123596,0.37948232889175415,0.03613947331905365,1.0021586418151855,-0.8775728344917297,-0.22583071887493134,-0.22784727811813354,-0.22381415963172913,0.03613947331905365,0.910665717124939,0.06880749762058258,0.15860168635845184,0.04599400609731674,68914.140625,28786.73828125,40127.3984375,69133.140625,28833.640625,40299.5,-0.0031778672710061073,-0.0016293039079755545,-0.004288879223167896,-0.31778672710061073,7.581812962889671,1.2674366426467896,7.056015562266111,1.1938484826684,1.3828098744153976,1.2589196916669607,1.4438478107882178,12.077100956283402,12.077100956283402,greedy,1.4438478107882178,0.0,hard_fault_cluster,,False
5,N4134,observe,1.0178409814834595,1.228737874776125,1.2886902213096616,0.18987223520874977,0.7986796186044813,1.2914858396914584,0.7110275937690154,0.08824969025845955,1.0178409814834595,0.6413719654083252,1.3929966926574706,1.6275202751159668,0.006413719654083252,0.3930133581161499,0.03175686299800873,1.042600154876709,-0.6910465359687805,-0.2156040221452713,-0.22979135811328888,-0.20141668617725372,0.03175686299800873,-0.45713611453771597,0.06819252669811249,0.1619967669248581,0.04736550897359848,69132.875,28833.3984375,40299.4765625,69698.59375,29216.29296875,40482.3046875,-0.008183063939213753,-0.013279548846185207,-0.004536736756563187,-0.8183063939213753,7.492381498217583,1.4792579036951066,6.987534876912832,1.5216752153635027,1.2894887313246728,1.4794439134001731,1.2914858396914584,13.36858679597486,13.36858679597486,greedy,1.2914858396914584,0.0,hard_fault_cluster,,False
6,N3410,control0,1.0042271614074707,1.5031715987622738,1.1849128127098083,0.38361658111214636,0.977061539195478,1.5729496939035068,0.815788581681862,0.08553453273074225,1.0042271614074707,0.67299485206604,1.838044698536396,1.9474796533584593,0.0067299485206604006,0.38535937666893005,0.030423609539866447,1.1187516450881958,-0.556758463382721,-0.2228902503848076,-0.22851526737213135,-0.21726523339748383,0.030423609539866447,0.14198309719562519,0.06146923080086708,0.15358377993106842,0.042785994708538055,69698.859375,29216.65234375,40482.2109375,68981.1171875,28686.333984375,40294.78125,0.010297761298716068,0.018151236698031425,0.004629927221685648,1.0297761298716068,6.8503415416926146,0.7627065765857697,6.322777695488185,0.6178218710422516,1.834029620885849,2.0096659348905086,1.5729496939035068,14.941536489878366,14.941536489878366,greedy,1.5729496939035068,0.0,hard_fault_cluster,,False
7,N5778,control0,0.9609691500663757,1.6656085142865777,2.565570342540741,0.44483957495540377,1.0826455342862755,1.7448848231321061,0.9562548179191646,0.08290291181804005,0.9609691500663757,0.683890163898468,1.950731349363923,2.9295137524604797,0.00683890163898468,0.39613911509513855,0.03182819485664368,1.0055453777313232,-0.7589150071144104,-0.19395188242197037,-0.2161215841770172,-0.17178218066692352,0.03182819485664368,0.8308494699001312,0.061725471168756485,0.15683184564113617,0.04256996512413025,68981.484375,28686.4296875,40295.0546875,69174.84375,28769.71875,40405.12109375,-0.002803061855956912,-0.002903430722653866,-0.002731511602178216,-0.2803061855956912,6.88826547563076,1.3775168846547603,6.351476706564426,1.3195101211965083,1.8210604786872864,2.984034745395183,1.7448848231321061,16.686421313010474,16.686421313010474,greedy,1.7448848231321061,0.0,hard_fault_cluster,,False
8,N2900,control0,0.6618483066558838,1.424599767923355,2.325875061750412,0.5237164175510406,0.9259898491501808,1.4943086599027802,0.8675411775848927,0.08035225736890608,0.6618483066558838,0.6163110733032227,1.4432145184278489,2.431465637683868,0.006163110733032226,0.4189639985561371,0.039229728281497955,1.1078362464904785,-0.4538952112197876,-0.1800142452120781,-0.19228610396385193,-0.16774238646030426,0.039229728281497955,2.2473652544617653,0.0577518530189991,0.1475604921579361,0.04263344034552574,69174.796875,28769.59375,40405.203125,69047.0859375,28580.9140625,40466.171875,0.0018462061416357756,0.006558302324265242,-0.0015089331427589059,0.18462061416357756,6.430726103484631,0.9669619359076023,5.93907050229609,0.9240848578512668,1.2333752438426018,2.564569317921996,1.4943086599027802,18.180729972913255,18.180729972913255,greedy,1.4943086599027802,0.0,hard_fault_cluster,,False
9,N4143,control0,0.28091326355934143,1.9752950197458268,1.1234191209077835,1.2353713113069533,1.2839417628347873,1.8974149414386863,-1.0,0.0778800783071405,0.28091326355934143,0.7643031477928162,3.946119344979524,4.12915494441986,0.007643031477928161,-0.0365128219127655,0.11054001748561859,-0.03132971003651619,-1.684787392616272,-0.24494031071662903,-0.3492432236671448,-0.14063739776611328,0.11054001748561859,5.5261757398396725,0.03833303600549698,0.03499353677034378,0.014644011855125427,69046.4765625,28580.42578125,40466.05078125,69068.1015625,28562.611328125,40505.4921875,-0.0003131948469672352,0.0006233095773495734,-0.0009746789000928402,-0.03131948469672352,4.708146765828133,-0.25935285985469825,4.052014391869307,-0.7377322286367417,1.5912214517593382,2.1348253780603406,1.8974149414386863,20.07814491435194,20.07814491435194,greedy,1.8974149414386863,0.0,hard_fault_cluster,,False
10,N4175,observe,0.4313894212245941,1.4667267549037935,1.327321434020996,0.13282112240791322,0.9533723906874658,1.5062481076018939,0.5235728569879141,0.07548396019890075,0.4313894212245941,0.6011713743209839,1.0000492304563522,1.1488827764987946,0.006011713743209839,0.060507625341415405,0.08100523054599762,0.3377719521522522,-1.0717369318008423,-0.23046480119228363,-0.3408651351928711,-0.12006446719169617,0.08100523054599762,-0.25398010313510894,0.04308075085282326,0.032894596457481384,0.019258275628089905,69068.140625,28562.6796875,40505.45703125,69292.390625,28733.33984375,40559.046875,-0.003246793756261468,-0.0059749349020421505,-0.0013230277691036463,-0.3246793756261468,4.990251690149307,1.1857089465856552,4.478619236499071,1.2243646210432053,1.2832714170217514,1.4125317360833287,1.5062481076018939,21.584393021953836,21.584393021953836,greedy,1.5062481076018939,0.0,hard_fault_cluster,,False
