step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,q_typed_residual_context,q_typed_trust_context,q_typed_reliable_context,typed_residual_correction,typed_residual_effective_alpha,typed_trust_support_count,typed_trust_required_heads,typed_trust_eligible,typed_trust_correction,typed_reliable_correction,typed_reliable_support_count,typed_reliable_required_heads,typed_reliable_eligible,typed_reliable_applied_correction,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,N677,control1,1.1168162822723389,4.858064773529769,3.3065748214721675,0.639273903220892,3.1577421027943497,4.886795769144582,4.858064773529769,4.858064773529769,0.5746199122962593,0.05,3,2,1,0.0,0.8720913287011366,2,1,1,0.0,1.1168162822723389,0.34677982330322266,4.655100124329328,3.5404456019401547,0.0034677982330322266,0.2820698022842407,0.03364104777574539,1.1712607145309448,2.6364195346832275,0.1276222988963127,0.19737081229686737,0.05787378549575806,0.03364104777574539,1.259550520926714,0.06386370956897736,0.15087546408176422,0.038793694227933884,29566.794921875,11983.158203125,17583.63671875,30258.921875,12858.3427734375,17400.578125,-0.023408927023410797,-0.07303454726934433,0.010410735383629799,-2.3408927023410797,6.766791827976704,3.7994945481419564,6.481476174667478,3.6933181241154673,4.387020833045244,3.1473844872787597,4.858064773529769,4.858064773529769,4.858064773529769,greedy,4.858064773529769,0.0,hard_fault_cluster,0.006584945800830756,False
2,N2155,observe,1.457592248916626,3.2530965894460677,2.0179089665412904,0.6932365149259567,2.114512783139944,3.2591604514256756,3.2530965894460677,3.254357616672117,0.12909894953870135,0.04697065314067379,1,2,0,0.0,0.1608809334986339,1,1,1,0.026847129893480093,1.457592248916626,0.4267202615737915,3.311336115002632,2.4864104151725765,0.004267202615737915,0.32851269841194153,0.025838786736130714,0.9005001187324524,2.4439783096313477,0.4011277109384537,0.4462199807167053,0.356035441160202,0.025838786736130714,1.6042756289243698,0.06906921416521072,0.15618106722831726,0.04652923345565796,30261.64453125,12861.6591796875,17399.984375,30654.4296875,13195.8447265625,17458.5859375,-0.012979636900126934,-0.025983082130551338,-0.0033679089974611998,-1.2979636900126934,7.359480464830995,3.146026192903519,7.020061178598553,3.2567780363559726,2.7994702607393265,2.269561876952648,3.254357616672117,8.112422390201885,8.112422390201885,greedy,3.254357616672117,0.0,hard_fault_cluster,0.15848322800194453,False
3,N502,control1,1.1366417407989502,2.1921067869663236,2.1148003101348873,0.1411621344089508,1.4248694115281104,2.167860522433469,2.1921067869663236,2.1921067869663236,-0.5494923429610633,0.044124845129229776,3,2,1,0.0,-0.472036115697192,2,1,1,0.0,1.1366417407989502,0.37319517135620117,1.754641768336296,2.0494791030883786,0.003731951713562012,0.3409149944782257,0.01918899454176426,1.126774787902832,2.4379279613494873,-0.016599930822849274,-0.1704646348953247,0.13726477324962616,0.01918899454176426,-1.7808255773782733,0.05883442610502243,0.14034509658813477,0.036193232983350754,30649.359375,13188.9736328125,17460.38671875,30661.03125,13167.8369140625,17493.1953125,-0.00038081954699009657,0.001602605334483087,-0.0018790301401168108,-0.03808195469900966,6.2758267764002085,2.8671430099010466,5.981538651976734,2.8663930642604827,2.405900165438652,2.300244202259928,2.1921067869663236,10.30452917716821,10.30452917716821,greedy,2.1921067869663236,0.0,hard_fault_cluster,0.025269872423945062,False
4,N762,control1,0.911552369594574,1.4460939180850982,1.5994494915008544,0.06185806632041933,0.9399610467553139,1.4327010886988698,1.4460939180850982,1.4460939180850982,-0.3230967186200618,0.041451455909020024,1,2,0,0.0,-0.09415173189687744,1,1,0,0.0,0.911552369594574,0.3220241069793701,0.8939645677804946,1.1617317676544188,0.003220241069793701,0.3624856173992157,0.019666315987706184,1.165216326713562,2.3994226455688477,0.014006368815898895,-0.09375347197055817,0.12176620960235596,0.019666315987706184,-0.8204972726106643,0.05198005586862564,0.13194745779037476,0.02993898093700409,30665.79296875,13173.8125,17491.98046875,30588.853515625,13107.171875,17481.681640625,0.0025089667178690434,0.005058567970991135,0.0005887742736376822,0.25089667178690434,5.53969600982964,1.1226565885543822,5.283428192604333,1.0556051182746886,1.3425390362739564,1.5400503179430962,1.4460939180850982,11.750623095253308,11.750623095253308,greedy,1.4460939180850982,0.0,hard_fault_cluster,0.030438175939346623,False
5,N3742,control0,0.7222740650177002,0.865053427554667,2.2954659044742582,0.14510735023766758,0.5622847279105335,0.8843879339444047,0.8753107107196324,0.8767505683142315,0.4965199524706966,0.03894003915357025,3,3,1,0.2634122457995779,0.6590144036267738,2,2,1,0.3003885207571001,0.7222740650177002,0.30962061882019043,0.8075463380664587,0.7869540154933929,0.0030962061882019044,0.38254740834236145,0.02135230042040348,1.268256664276123,2.734614133834839,0.039381351321935654,0.007569804787635803,0.0711928978562355,0.02135230042040348,-0.0045474436879158475,0.049445077776908875,0.13231901824474335,0.02771998941898346,30589.94921875,13108.4775390625,17481.470703125,30546.490234375,13047.29296875,17499.197265625,0.0014206948690116405,0.004667557310312986,-0.001014020061120391,0.14206948690116405,5.275480696931481,1.228048669397831,5.027251007501036,1.3559304943680763,0.8645815178751945,1.99535370670259,0.8767505683142315,12.627373663567539,12.627373663567539,greedy,0.8767505683142315,0.0,hard_fault_cluster,0.004176673279732696,False
6,N3644,control0,0.7473889589309692,1.48906403362751,2.8708456873893735,0.07143973171710971,0.9678916218578816,1.5070979387381662,1.48906403362751,1.48906403362751,0.49298851465545523,0.03658078144733209,1,3,0,0.0,0.5238833205592603,0,2,0,0.0,0.7473889589309692,0.3026055097579956,0.9449074640870094,2.385872972011566,0.003026055097579956,0.39635252952575684,0.020910421386361122,1.0879026651382446,2.6964752674102783,0.06576980650424957,-0.006740391254425049,0.1382800042629242,0.020910421386361122,-0.7454595252871514,0.04656650125980377,0.1306355595588684,0.025381986051797867,30546.37890625,13047.17578125,17499.203125,30307.24609375,12886.3076171875,17420.9375,0.007828515954315662,0.01232973113656044,0.004472524859011173,0.7828515954315662,4.980166057124734,0.7750341171026229,4.737529108766466,0.7508540028333663,1.3211556255817414,2.6820587423443794,1.48906403362751,14.11643769719505,14.11643769719505,greedy,1.48906403362751,0.0,hard_fault_cluster,0.051934616180426246,False
7,N557,control1,0.6856449842453003,0.9109400447458029,0.9344285786151885,0.022840426489710818,0.5921110290847719,0.9003553835381769,0.9109400447458029,0.9109400447458029,-0.3080118236747626,0.03436446393954861,0,2,0,0.0,-0.3276443252789739,0,1,0,0.0,0.6856449842453003,0.23966531455516815,0.38594000309705734,0.36097973287105556,0.0023966531455516817,0.4034660756587982,0.022502494975924492,0.8858156204223633,2.1492087841033936,-0.010731011629104614,-0.14057359099388123,0.119111567735672,0.022502494975924492,-0.3452448616921902,0.04434661194682121,0.12802369892597198,0.023537244647741318,30311.6484375,12886.974609375,17424.673828125,30250.43359375,12827.2578125,17423.17578125,0.0020195154938846827,0.004633888136595488,8.59727369970642e-05,0.20195154938846827,4.696829004213214,0.5468219625949859,4.500203147064894,0.6062342870235443,0.7504457041621209,0.7430304142832757,0.9109400447458029,15.027377741940853,15.027377741940853,greedy,0.9109400447458029,0.0,hard_fault_cluster,0.0034859768657898938,False
8,N3756,control0,0.49988383054733276,1.0979412072431296,2.4125834882259367,0.1974851869698614,0.7136617847080343,1.119372583418539,1.0979412072431296,1.0979412072431296,0.6638712952379974,0.0322824263213946,3,3,1,0.0,0.8750971164067385,2,2,1,0.0,0.49988383054733276,0.24372242391109467,1.0619511545635758,2.4570805430412292,0.0024372242391109467,0.4139433205127716,0.02365473099052906,1.2059930562973022,2.7536256313323975,0.03168743476271629,-0.014980614185333252,0.07835548371076584,0.02365473099052906,0.21570032984018322,0.04269922524690628,0.13014672696590424,0.02226416766643524,30245.603515625,12826.541015625,17419.0625,30221.669921875,12799.166015625,17422.50390625,0.0007913081790320575,0.0021342465188354254,-0.0001975655322894454,0.07913081790320575,4.537299679592252,0.9399933916330337,4.336766813416034,0.956314257979393,1.0098785221576692,2.555791640430689,1.0979412072431296,16.12531894918398,16.12531894918398,greedy,1.0979412072431296,0.0,hard_fault_cluster,0.015158204562178085,False
9,N564,control1,0.46264633536338806,1.3063925365358593,1.0861477434635163,0.10823118992149831,0.8491551487483086,1.30479669049446,1.3165700936780562,1.3209307620723014,-0.05262210626435537,0.030326532985631673,3,2,1,0.3355990988821193,0.5364544721694275,2,1,1,0.47938963360335557,0.46264633536338806,0.21436657011508942,0.8695132292807102,0.6797069609165192,0.002143665701150894,0.4187743365764618,0.02360370196402073,1.167793869972229,2.5298264026641846,0.05062361806631088,0.007813915610313416,0.09343332052230835,0.02360370196402073,-0.2140052583813667,0.04063437879085541,0.1276111751794815,0.020828373730182648,30217.763671875,12794.662109375,17423.1015625,30108.869140625,12741.822265625,17367.046875,0.0036036595702171326,0.0041298349387943745,0.003217262215912342,0.36036595702171326,4.301408151164651,0.6817695055902004,4.122930447105318,0.6648320709168911,1.0671184360980988,0.9142730314284563,1.3209307620723014,17.446249711256282,17.446249711256282,greedy,1.3209307620723014,0.0,hard_fault_cluster,0.0014898195662969539,True
10,N2336,control1,0.4967004060745239,1.557723713517189,1.324311488866806,0.07330796539783475,1.012520413786173,1.5434388897267501,1.557723713517189,1.557723713517189,-0.5014129303453401,0.028489141236546153,3,2,1,0.0,0.0034449307532832406,2,1,1,0.0,0.4967004060745239,0.22356797754764557,1.1711321577429772,1.0311636745929718,0.0022356797754764556,0.42333969473838806,0.021662073209881783,0.9863090515136719,2.462282419204712,0.0209876149892807,-0.1311037689447403,0.1730789989233017,0.021662073209881783,-0.9027952948212623,0.040719084441661835,0.12704506516456604,0.02120078355073929,30111.546875,12739.66796875,17371.87890625,30138.244140625,12765.283203125,17372.9609375,-0.0008866122225299478,-0.0020106672309339046,-6.228636630112305e-05,-0.08866122225299478,4.317138494923711,1.1351382356882096,4.133215956855565,1.188603351712227,1.4626378849148751,1.172904207892716,1.557723713517189,19.00397342477347,19.00397342477347,greedy,1.557723713517189,0.0,hard_fault_cluster,0.025020850708924125,False
