node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__aig_not_17507,1,0,1,0,0
__aig_not_17509,1,0,1,0,0
__aig_not_17511,1,0,1,0,0
__aig_not_17515,1,0,1,0,0
__aig_not_17519,1,0,1,0,0
__aig_not_17523,1,0,1,0,0
__aig_not_17527,1,0,1,0,0
__aig_not_17531,1,0,1,0,0
__aig_not_17541,1,0,1,0,0
__aig_not_17543,1,0,1,0,0
__aig_not_17545,1,0,1,0,0
__aig_not_17547,1,0,1,0,0
__aig_not_17549,1,0,1,0,0
__aig_not_17551,1,0,1,0,0
__aig_not_17553,1,0,1,0,0
__aig_not_17555,1,0,1,0,0
__aig_not_17557,1,0,1,0,0
__aig_not_17559,1,0,1,0,0
__aig_not_17561,1,0,1,0,0
__buf_split_9358,1,0,1,0,0
__buf_split_9360,1,0,1,0,0
__buf_split_9361,1,0,1,0,0
__buf_split_9362,1,0,1,0,0
__buf_split_9363,1,0,1,0,0
__buf_split_9364,1,0,1,0,0
__buf_split_9365,1,0,1,0,0
__buf_split_9366,1,0,1,0,0
__buf_split_9367,1,0,1,0,0
__buf_split_9368,1,0,1,0,0
__buf_split_9375,1,0,1,0,0
__buf_split_9376,1,0,1,0,0
__buf_split_9377,1,0,1,0,0
__buf_split_9378,1,0,1,0,0
__buf_split_9379,1,0,1,0,0
__buf_split_9380,1,0,1,0,0
__buf_split_9381,1,0,1,0,0
__buf_split_9382,1,0,1,0,0
__buf_split_9383,1,0,1,0,0
__buf_split_9385,1,0,1,0,0
