step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,q_typed_residual_context,typed_residual_correction,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,N677,control1,1.1168162822723389,5.195585038363934,3.4872208595275875,0.6961511906981468,3.377130274936557,5.227530849276105,0.09127374546334807,1.1168162822723389,0.34677982330322266,4.894380512833595,3.795846104621887,0.0034677982330322266,0.2820698022842407,0.03364104777574539,0.9317564368247986,0.6588222980499268,-0.0982124675065279,-0.18333198130130768,-0.013092953711748123,0.03364104777574539,1.5340158987045287,0.06386370956897736,0.15087546408176422,0.038793694227933884,29566.794921875,11983.158203125,17583.63671875,30258.921875,12858.3427734375,17400.578125,-0.023408927023410797,-0.07303454726934433,0.010410735383629799,-2.3408927023410797,6.766791827976704,3.494267354011536,6.481476174667478,3.265230522155762,4.528486633300781,3.278238040097057,5.227530849276105,5.227530849276105,5.227530849276105,greedy,5.227530849276105,0.0,hard_fault_cluster,,False
2,N2155,observe,1.457592248916626,4.636674811020494,3.0069554209709164,0.8750467462092637,3.013838627163321,4.986674811020493,1.0,1.457592248916626,0.4267202615737915,4.572461410611867,3.4263235688209535,0.004267202615737915,0.32851269841194153,0.025838786736130714,0.8877708911895752,0.5503734946250916,-0.027182122692465782,-0.025022156536579132,-0.029342088848352432,0.025838786736130714,1.433363882899284,0.06906921416521072,0.15618106722831726,0.04652923345565796,30261.64453125,12861.6591796875,17399.984375,30654.4296875,13195.8447265625,17458.5859375,-0.012979636900126934,-0.025983082130551338,-0.0033679089974611998,-1.2979636900126934,7.359480464830995,4.625235252380371,7.020061178598553,4.483815031051636,4.0993773072958,3.2381428061425694,4.986674811020493,10.2142056602966,10.2142056602966,greedy,4.986674811020493,0.0,hard_fault_cluster,,False
3,N502,control1,1.1366417407989502,1.9932622301578524,1.980060064792633,0.009851351976394723,1.295620449602604,2.1926402808809815,0.5696515734946546,1.1366417407989502,0.37319517135620117,1.6609304875135422,1.9155067682266234,0.003731951713562012,0.3409149944782257,0.01918899454176426,0.9286037683486938,0.5978349447250366,-0.07506614364683628,-0.1078801304101944,-0.042252156883478165,0.01918899454176426,-2.9935006600618363,0.05883442610502243,0.14034509658813477,0.036193232983350754,30649.359375,13188.9736328125,17460.38671875,30661.03125,13167.8369140625,17493.1953125,-0.00038081954699009657,0.001602605334483087,-0.0018790301401168108,-0.03808195469900966,6.2758267764002085,2.647661045789719,5.981538651976734,2.682521609067917,2.443326911330223,2.140263416171074,2.1926402808809815,12.40684594117758,12.40684594117758,greedy,2.1926402808809815,0.0,hard_fault_cluster,,False
4,N762,control1,0.911552369594574,1.7198925173282624,1.5053794860839842,0.19486446499824525,1.1179301362633707,1.935970900970958,0.617366810407702,0.911552369594574,0.3220241069793701,1.5913340598344803,1.9518027186393736,0.003220241069793701,0.3624856173992157,0.019666315987706184,0.8496967554092407,0.599055290222168,-0.07573081739246845,-0.11803702265024185,-0.03342461213469505,0.019666315987706184,-0.7614174979925157,0.05198005586862564,0.13194745779037476,0.02993898093700409,30665.79296875,13173.8125,17491.98046875,30588.853515625,13107.171875,17481.681640625,0.0025089667178690434,0.005058567970991135,0.0005887742736376822,0.25089667178690434,5.53969600982964,1.547010235786438,5.283428192604333,1.3737156081199646,1.7604912638664245,1.864059275984764,1.935970900970958,14.342816842148538,14.342816842148538,greedy,1.935970900970958,0.0,hard_fault_cluster,,False
5,N3756,control0,0.7222639322280884,1.1350157222524286,2.46194372177124,0.18069241452962165,0.7377602194640787,1.3368609846214075,0.5767007496256535,0.7222639322280884,0.3096170425415039,1.0247292395681142,2.416571521759033,0.0030961704254150392,0.3825477063655853,0.021352248266339302,0.6703977584838867,0.5699061155319214,-0.0263830553740263,0.009630128741264343,-0.06239623948931694,0.021352248266339302,0.047123746573924985,0.049444861710071564,0.13231855630874634,0.027719702571630478,30589.94140625,13108.470703125,17481.470703125,30546.474609375,13047.279296875,17499.1953125,0.0014209506334736943,0.004668081179261208,-0.0010139084188267589,0.14209506334736943,5.275455461815,1.521742779314518,5.027228493709117,1.5250232282280922,1.0813894048333168,2.598281169310212,1.3368609846214075,15.679677826769947,15.679677826769947,greedy,1.3368609846214075,0.0,hard_fault_cluster,,False
6,N3742,control0,0.5988399982452393,1.144928008345887,2.4670221507549286,0.1828451546933502,0.7442032054248267,1.362301882628341,0.6210682122355832,0.5988399982452393,0.3021653890609741,0.9846298926509915,2.374633979797363,0.0030216538906097413,0.39794254302978516,0.023082302883267403,0.6868588924407959,0.648122251033783,-0.017218416556715965,0.011563986539840698,-0.04600081965327263,0.023082302883267403,0.2035970170795917,0.047641173005104065,0.1337466835975647,0.026349615305662155,30546.498046875,13047.302734375,17499.1953125,30456.486328125,12963.900390625,17492.5859375,0.0029467116110026836,0.006392305251210928,0.00037769594928249717,0.29467116110026836,5.089364992454648,1.02930617518723,4.845429223496467,1.057401617243886,1.0172800064086913,2.5495708106458186,1.362301882628341,17.041979709398287,17.041979709398287,greedy,1.362301882628341,0.0,hard_fault_cluster,,False
7,N557,control1,0.5686318874359131,1.1146038116887214,1.894389510154724,0.0817800799384713,0.7244924775976689,1.4153729748437305,0.859340466157169,0.5686318874359131,0.2349553257226944,0.4638676358386874,1.0023272424936294,0.002349553257226944,0.40239307284355164,0.024203257635235786,0.7701367139816284,0.5985450148582458,0.028348708525300026,0.0003909394145011902,0.05630647763609886,0.024203257635235786,0.13755141749978064,0.04479140788316727,0.12989792227745056,0.02381754294037819,30460.900390625,12964.451171875,17496.44921875,30344.85546875,12873.4599609375,17471.39453125,0.0038096352946013212,0.007018516305834055,0.0014319870388135314,0.3809635294601321,4.738299371674657,0.589666993394494,4.543930434156209,0.6501793275028467,0.8066412284970284,1.529534971565008,1.4153729748437305,18.457352684242018,18.457352684242018,greedy,1.4153729748437305,0.0,hard_fault_cluster,,False
8,N507,control1,0.3563803732395172,0.9315777156315744,1.6006007075309752,0.14808423785492777,0.6055255151605234,1.2063976189133718,0.7851997236622783,0.3563803732395172,0.2135823518037796,0.7933275086805224,1.4076815783977508,0.002135823518037796,0.40761101245880127,0.024992937222123146,0.7257541418075562,0.7894507646560669,-0.028482554480433464,-0.08625135570764542,0.029286246746778488,0.024992937222123146,0.25974481366574764,0.040932465344667435,0.12492181360721588,0.020358022302389145,30342.755859375,12868.896484375,17473.859375,30315.939453125,12857.908203125,17458.03125,0.000883782806340605,0.0008538635447621346,0.000905817374587059,0.0883782806340605,4.331821823492646,0.405340027064085,4.152890356723219,0.3276027850806713,0.7695046480745078,1.5132373758219184,1.2063976189133718,19.66375030315539,19.66375030315539,greedy,1.2063976189133718,0.0,hard_fault_cluster,,False
9,N3644,control0,0.5185332298278809,1.7041802647709847,3.0794824719429013,0.03762905508279807,1.10771717210114,1.7354506258346676,0.08934388875337938,0.5185332298278809,0.21922729909420013,1.1816056713461875,2.6193435192108154,0.0021922729909420015,0.4160977005958557,0.022105315700173378,0.6286996603012085,0.5865845680236816,0.001620350405573845,0.024994932115077972,-0.021754231303930283,0.022105315700173378,-1.6187367329001427,0.04040008783340454,0.1261059194803238,0.02023470029234886,30312.392578125,12861.458984375,17450.93359375,30088.412109375,12732.6484375,17355.763671875,0.007389072794467211,0.010015236213803291,0.005453572142869234,0.7389072794467211,4.281341398134828,1.0363853913545609,4.1003419370390475,1.0339036506414414,1.7521849751472476,3.1244342711567876,1.7354506258346676,21.399200928990055,21.399200928990055,greedy,1.7354506258346676,0.0,hard_fault_cluster,,False
10,N5143,observe,0.27822408080101013,1.498641699552536,1.2576726496219632,0.46816679835319513,0.9741171047091485,1.551113688039531,0.1499199671057001,0.27822408080101013,0.20949967205524445,1.5076847501099109,1.9399284124374387,0.0020949967205524445,0.42696669697761536,0.026547545567154884,0.6278712749481201,0.6871377825737,0.030182773247361183,0.03040040284395218,0.029965143650770187,0.026547545567154884,1.4753064297139644,0.04000333324074745,0.12725479900836945,0.019880499690771103,30087.67578125,12731.92578125,17355.75,30146.427734375,12744.390625,17402.037109375,-0.0019526917021721601,-0.0009790227049961686,-0.00266696116887033,-0.19526917021721601,4.2363805416971445,1.1251847741007805,4.059345128480345,1.1234450933337212,1.0567346096038819,1.811482494622469,1.551113688039531,22.950314617029587,22.950314617029587,greedy,1.551113688039531,0.0,hard_fault_cluster,,False
